SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,ChargeDiff,ChargeDiffPerc,NumServices,HasInternet,ChurnFlag,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn,tenure_group_12-24,tenure_group_24-48,tenure_group_48+
-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,-1.2774445836787656,0.3274383095561751,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-0.7901317093252118,-0.7960701435135249,-1.2051132934870794,-1.4827115340671475,-0.9992542459128654,-0.03307416588711486,0.011518789133940003,-1.145996840374596,-1.9014032205393272,1.6638285090871447,0,1,0,0,0,0,1,1,0,0,0
-0.43991649313097614,1.0345302279174904,-0.6540119291623984,1.0436161483629645,0.3274383095561751,1.17071870896616,-0.633932976826636,1.3782405953752133,-0.7239675244180722,1.5638717070919412,-0.7901317093252118,-0.7960701435135249,0.8297975015331794,-0.1615829189350795,0.5394640917857306,0.2417219725912172,0.1476683132133233,0.30898256355971704,0.5259273725834718,-0.6010234796064696,0,0,0,1,1,0,0,0,0,0,1
-0.43991649313097614,1.0345302279174904,1.5290240978948397,0.6771328748826912,0.3274383095561751,-0.8541761503778148,1.5774538264373548,1.3782405953752133,-0.7239675244180722,1.5638717070919412,-0.7901317093252118,-0.7960701435135249,-1.2051132934870794,-0.17155370093607614,0.3033325642168391,0.4106904719791879,0.2709715469797351,0.30898256355971704,0.5259273725834718,-0.6010234796064696,0,0,0,0,1,0,0,0,0,0,1
-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,-0.0965540357978854,0.3274383095561751,-0.8541761503778148,1.5774538264373548,1.3782405953752133,-0.7239675244180722,-0.639438641587503,-0.7901317093252118,-0.7960701435135249,0.8297975015331794,-0.31446824295036285,-0.3323416321947793,-1.174945498593191,-1.2840526807260793,-0.176010571085054,0.5259273725834718,-0.6010234796064696,0,0,0,0,0,0,0,0,0,1,0
-0.43991649313097614,1.0345302279174904,1.5290240978948397,0.5956921474426305,0.3274383095561751,1.17071870896616,-0.633932976826636,1.3782405953752133,-0.7239675244180722,-0.639438641587503,1.2656117811725593,1.2561707132821398,0.8297975015331794,1.1495749141959914,1.0887524741194623,0.6757042236508447,0.27069819833972597,0.7939756982044881,0.5259273725834718,1.6638285090871447,1,0,0,0,0,1,0,1,0,1,0
-0.43991649313097614,1.0345302279174904,1.5290240978948397,-1.2774445836787656,-3.054010391622917,-0.8541761503778148,-0.633932976826636,1.3782405953752133,-0.7239675244180722,-0.639438641587503,-0.7901317093252118,-0.7960701435135249,-1.2051132934870794,-1.1486903370337564,-0.9948168452919468,-0.03307416588711486,0.011518789133940003,-1.145996840374596,0.5259273725834718,1.6638285090871447,0,0,0,0,0,1,0,1,0,0,0
-0.43991649313097614,1.0345302279174904,-0.6540119291623984,1.6137012404433893,0.3274383095561751,1.17071870896616,1.5774538264373548,1.3782405953752133,1.3812774278843567,1.5638717070919412,1.2656117811725593,1.2561707132821398,0.8297975015331794,0.8471278601657574,1.8041674219875912,-1.1762794604304654,-0.3001750435406485,2.248955102138801,0.5259273725834718,-0.6010234796064696,0,0,0,1,1,0,0,0,0,0,1
-0.43991649313097614,-0.9666223112813243,1.5290240978948397,-0.62591876415828,0.3274383095561751,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,1.2656117811725593,1.2561707132821398,0.8297975015331794,-0.0020504069191315333,-0.5255120572347758,-0.09354710251017967,-0.08455547779860337,-0.176010571085054,0.5259273725834718,1.6638285090871447,0,0,0,0,0,0,1,1,1,0,0
2.273158691738958,1.0345302279174904,-0.6540119291623984,1.5729808767233588,0.3274383095561751,1.17071870896616,1.5774538264373548,1.3782405953752133,1.3812774278843567,1.5638717070919412,-0.7901317093252118,-0.7960701435135249,0.8297975015331794,1.0498670941860242,1.979676551023931,-0.6902726977171659,-0.15714021506368187,1.278968832849259,0.5259273725834718,-0.6010234796064696,1,0,0,1,1,0,0,0,0,0,1
2.273158691738958,1.0345302279174904,-0.6540119291623984,-1.2367242199587352,0.3274383095561751,-0.8541761503778148,-0.633932976826636,-0.725562723486431,1.3812774278843567,-0.639438641587503,1.2656117811725593,1.2561707132821398,0.8297975015331794,1.0216165451832002,-0.927946763298101,-0.1162244537438267,-0.7834210629329299,0.30898256355971704,0.5259273725834718,-0.6010234796064696,1,0,0,0,1,0,0,0,0,0,0
-0.43991649313097614,1.0345302279174904,1.5290240978948397,-0.21871512695797646,0.3274383095561751,-0.8541761503778148,1.5774538264373548,1.3782405953752133,1.3812774278843567,1.5638717070919412,-0.7901317093252118,-0.7960701435135249,-1.2051132934870794,0.046141706085686136,-0.18052071642334425,0.7530740102127054,0.7398626528761028,0.7939756982044881,0.5259273725834718,-0.6010234796064696,0,0,1,0,0,0,1,0,0,1,0
-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,-1.2774445836787656,0.3274383095561751,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-0.7901317093252118,-0.7960701435135249,-1.2051132934870794,-1.481049737066981,-0.999232169292861,-0.03307416588711486,0.011518789133940003,-1.145996840374596,-1.9014032205393272,-0.6010234796064696,0,1,0,0,0,0,0,0,0,0,0
2.273158691738958,-0.9666223112813243,-0.6540119291623984,-1.2774445836787656,0.3274383095561751,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-0.7901317093252118,-0.7960701435135249,-1.2051132934870794,-0.6484894399837535,-0.9881717826705708,-0.03307416588711486,0.011518789133940003,-1.145996840374596,0.5259273725834718,-0.6010234796064696,0,0,0,0,0,0,0,0,0,0,0
-0.43991649313097614,1.0345302279174904,1.5290240978948397,1.6137012404433893,0.3274383095561751,1.17071870896616,1.5774538264373548,1.3782405953752133,-0.7239675244180722,1.5638717070919412,1.2656117811725593,-0.7960701435135249,-1.2051132934870794,1.1678546811978192,2.193709381968247,0.49072818221559106,0.13695806162370272,1.278968832849259,0.5259273725834718,-0.6010234796064696,1,0,0,1,0,0,0,0,0,0,1
-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,-1.1145631287986442,0.3274383095561751,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-0.7901317093252118,-0.7960701435135249,0.8297975015331794,0.16412929309748078,-0.8682295061857364,-0.3140954596060557,-1.5284889538046316,-1.145996840374596,0.5259273725834718,1.6638285090871447,1,0,0,0,0,1,0,1,0,0,0
-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,0.5549717837226001,0.3274383095561751,-0.8541761503778148,-0.633932976826636,-0.725562723486431,1.3812774278843567,-0.639438641587503,-0.7901317093252118,-0.7960701435135249,0.8297975015331794,0.33363258711442517,0.5585382914696801,0.9229318174921969,0.47941140785590813,-0.661003705729825,0.5259273725834718,-0.6010234796064696,1,0,0,0,1,0,0,0,0,1,0
-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,0.06632741908223598,0.3274383095561751,1.17071870896616,-0.633932976826636,1.3782405953752133,1.3812774278843567,-0.639438641587503,1.2656117811725593,1.2561707132821398,0.8297975015331794,1.3822264942192488,0.5589577472497669,-0.6257978755822824,-0.278496987434887,1.278968832849259,0.5259273725834718,1.6638285090871447,1,0,0,0,0,1,0,1,0,1,0
-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,-0.8702409464784621,0.3274383095561751,1.17071870896616,-0.633932976826636,-0.725562723486431,1.3812774278843567,-0.639438641587503,1.2656117811725593,1.2561707132821398,0.8297975015331794,1.099721004191008,-0.5200812087136513,0.2252697765981788,0.4173867200125815,0.7939756982044881,0.5259273725834718,1.6638285090871447,1,0,0,0,0,0,0,1,0,0,0
-0.43991649313097614,1.0345302279174904,1.5290240978948397,-0.9109613101984924,0.3274383095561751,-0.8541761503778148,-0.633932976826636,1.3782405953752133,-0.7239675244180722,-0.639438641587503,-0.7901317093252118,-0.7960701435135249,-1.2051132934870794,-0.5055748979694671,-0.7981141610512188,-0.20915712840721074,-0.6313022756258683,-0.661003705729825,0.5259273725834718,-0.6010234796064696,0,0,1,0,0,0,1,0,0,0,0
-0.43991649313097614,1.0345302279174904,1.5290240978948397,1.5322605130033284,0.3274383095561751,1.17071870896616,1.5774538264373548,1.3782405953752133,-0.7239675244180722,-0.639438641587503,1.2656117811725593,-0.7960701435135249,0.8297975015331794,0.14751132309581955,1.1431492658107256,0.2190446213575709,0.1013800786362676,0.7939756982044881,0.5259273725834718,-0.6010234796064696,0,0,0,1,1,0,0,0,0,0,1
-0.43991649313097614,1.0345302279174904,1.5290240978948397,-0.62591876415828,0.3274383095561751,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-0.7901317093252118,-0.7960701435135249,-1.2051132934870794,-1.462769970065154,-0.8234801974364709,0.5494225030556261,2.4301152405770963,-1.145996840374596,-1.9014032205393272,-0.6010234796064696,0,1,1,0,0,0,1,0,1,0,0
-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,1.247217966963116,0.3274383095561751,1.17071870896616,1.5774538264373548,1.3782405953752133,1.3812774278843567,1.5638717070919412,1.2656117811725593,-0.7960701435135249,0.8297975015331794,0.5014740841312035,1.1383365626497288,-1.5368938104400487,-0.5256810144288981,1.7639619674940301,0.5259273725834718,-0.6010234796064696,0,0,0,1,1,0,0,0,0,0,1
-0.43991649313097614,1.0345302279174904,-0.6540119291623984,-0.7888002190384014,0.3274383095561751,1.17071870896616,1.5774538264373548,1.3782405953752133,-0.7239675244180722,1.5638717070919412,1.2656117811725593,-0.7960701435135249,0.8297975015331794,0.3801629031190768,-0.5748091497049829,-0.11444583796079527,-0.13246413047079333,1.278968832849259,0.5259273725834718,-0.6010234796064696,0,0,0,0,0,1,0,0,1,0,0
-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,0.6771328748826912,0.3274383095561751,1.17071870896616,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-0.7901317093252118,1.2561707132821398,0.8297975015331794,0.6560212051466532,0.7167835036624451,-2.112276016250671,-0.9127376933497799,-0.176010571085054,0.5259273725834718,-0.6010234796064696,1,0,0,0,0,1,0,0,0,0,1
-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,-1.2367242199587352,0.3274383095561751,-0.8541761503778148,-0.633932976826636,1.3782405953752133,-0.7239675244180722,-0.639438641587503,-0.7901317093252118,-0.7960701435135249,-1.2051132934870794,-0.5155456799704636,-0.9653224809658398,-0.0464137842598494,-0.2273050007022355,-0.661003705729825,0.5259273725834718,-0.6010234796064696,0,0,0,0,0,0,1,0,0,0,0
-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,-1.2367242199587352,0.3274383095561751,-0.8541761503778148,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,1.2656117811725593,-0.7960701435135249,0.8297975015331794,0.5280628361338618,-0.9445042283015292,-0.18559046928204634,-1.8258974003999822,-0.661003705729825,0.5259273725834718,1.6638285090871447,1,0,0,0,0,1,0,1,0,0,0
-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,0.7992939660427822,0.3274383095561751,1.17071870896616,1.5774538264373548,-0.725562723486431,-0.7239675244180722,1.5638717070919412,1.2656117811725593,1.2561707132821398,0.8297975015331794,0.4981504901308714,0.8541442333308862,0.5965558213059564,0.2707607729610421,1.278968832849259,0.5259273725834718,-0.6010234796064696,0,0,0,1,1,0,0,0,0,0,1
-0.43991649313097614,1.0345302279174904,1.5290240978948397,1.4915401492832983,0.3274383095561751,1.17071870896616,1.5774538264373548,-0.725562723486431,1.3812774278843567,1.5638717070919412,-0.7901317093252118,-0.7960701435135249,0.8297975015331794,-0.020330173920958795,0.8701718594542048,-1.5649070090227963,-0.6138116899380608,0.7939756982044881,0.5259273725834718,-0.6010234796064696,0,0,0,1,1,0,0,0,0,0,1
2.273158691738958,-0.9666223112813243,-0.6540119291623984,0.43281069256250915,0.3274383095561751,1.17071870896616,-0.633932976826636,1.3782405953752133,-0.7239675244180722,-0.639438641587503,1.2656117811725593,-0.7960701435135249,0.8297975015331794,0.8471278601657574,0.6867813770762332,-0.4065834803236816,-0.15745429147694945,0.30898256355971704,0.5259273725834718,-0.6010234796064696,1,0,0,0,0,1,0,0,0,1,0
-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,-0.7073594915983407,0.3274383095561751,-0.8541761503778148,1.5774538264373548,1.3782405953752133,-0.7239675244180722,-0.639438641587503,1.2656117811725593,1.2561707132821398,0.8297975015331794,1.141265929195161,-0.37834930828430524,-0.5675482086880107,-0.6391967874261454,0.7939756982044881,0.5259273725834718,1.6638285090871447,1,0,0,0,1,0,0,1,1,0,0
2.273158691738958,1.0345302279174904,-0.6540119291623984,-0.30015585439803716,0.3274383095561751,1.17071870896616,1.5774538264373548,-0.725562723486431,-0.7239675244180722,1.5638717070919412,1.2656117811725593,-0.7960701435135249,0.8297975015331794,0.1574821050968162,-0.23429936275447927,0.10165597967750467,0.1450170157636169,0.7939756982044881,0.5259273725834718,-0.6010234796064696,0,0,0,0,1,0,0,0,0,1,0
2.273158691738958,1.0345302279174904,-0.6540119291623984,-0.9924020376385531,0.3274383095561751,1.17071870896616,-0.633932976826636,1.3782405953752133,-0.7239675244180722,-0.639438641587503,-0.7901317093252118,-0.7960701435135249,0.8297975015331794,0.5280628361338618,-0.728528654796811,-0.13890180497747628,-0.2786799588084792,-0.176010571085054,0.5259273725834718,1.6638285090871447,1,0,0,0,1,0,0,1,0,0,0
2.273158691738958,1.0345302279174904,1.5290240978948397,1.125056875803025,0.3274383095561751,-0.8541761503778148,1.5774538264373548,1.3782405953752133,1.3812774278843567,1.5638717070919412,-0.7901317093252118,1.2561707132821398,0.8297975015331794,0.33529438411459117,0.9594717873726947,-0.34121935029727923,-0.10856434300018582,1.278968832849259,0.5259273725834718,-0.6010234796064696,0,0,1,0,1,0,0,0,0,0,1
2.273158691738958,-0.9666223112813243,-0.6540119291623984,-0.5851984004382496,0.3274383095561751,1.17071870896616,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,1.2656117811725593,1.2561707132821398,0.8297975015331794,1.0199547481830342,-0.23434351599448847,0.2732924027400198,0.31510138489670675,0.30898256355971704,0.5259273725834718,1.6638285090871447,1,0,0,0,0,1,0,1,1,0,0
-0.43991649313097614,1.0345302279174904,1.5290240978948397,1.247217966963116,0.3274383095561751,1.17071870896616,1.5774538264373548,-0.725562723486431,-0.7239675244180722,-0.639438641587503,1.2656117811725593,1.2561707132821398,0.8297975015331794,1.1595456961969886,1.7784481596822659,0.26262070804182575,0.09288381513735212,0.7939756982044881,0.5259273725834718,-0.6010234796064696,1,0,1,0,1,0,0,0,0,0,1
2.273158691738958,1.0345302279174904,1.5290240978948397,1.369379058123207,0.3274383095561751,1.17071870896616,-0.633932976826636,1.3782405953752133,1.3812774278843567,1.5638717070919412,1.2656117811725593,1.2561707132821398,0.8297975015331794,1.4520219682262263,2.1162866756122165,-0.7565261356350792,-0.16602533878584597,1.7639619674940301,0.5259273725834718,-0.6010234796064696,1,0,1,0,0,1,0,0,0,0,1
-0.43991649313097614,1.0345302279174904,1.5290240978948397,0.06632741908223598,0.3274383095561751,1.17071870896616,-0.633932976826636,-0.725562723486431,-0.7239675244180722,-0.639438641587503,-0.7901317093252118,-0.7960701435135249,-1.2051132934870794,-1.3231790220511994,-0.6132886983729502,0.3760074642100773,0.8059067650175137,-0.661003705729825,-1.9014032205393272,-0.6010234796064696,0,1,0,1,1,0,0,0,0,1,0
-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,1.6137012404433893,0.3274383095561751,1.17071870896616,-0.633932976826636,-0.725562723486431,1.3812774278843567,1.5638717070919412,1.2656117811725593,1.2561707132821398,0.8297975015331794,1.42044782522307,2.4595118868232824,0.9780689067661607,0.23510458909440013,1.278968832849259,0.5259273725834718,-0.6010234796064696,1,0,0,1,1,0,0,0,0,0,1
-0.43991649313097614,1.0345302279174904,-0.6540119291623984,0.5956921474426305,0.3274383095561751,1.17071870896616,-0.633932976826636,-0.725562723486431,1.3812774278843567,-0.639438641587503,1.2656117811725593,1.2561707132821398,0.8297975015331794,1.1877962451998125,1.0701860366956184,-0.17892066009567578,-0.04228941335044534,0.7939756982044881,0.5259273725834718,-0.6010234796064696,1,0,0,0,0,1,0,0,0,1,0
-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,1.125056875803025,0.3274383095561751,1.17071870896616,-0.633932976826636,1.3782405953752133,-0.7239675244180722,-0.639438641587503,1.2656117811725593,-0.7960701435135249,0.8297975015331794,0.8354952811645946,1.3985095294035985,0.47116340860224865,0.17217178926480756,0.30898256355971704,0.5259273725834718,-0.6010234796064696,1,0,0,0,0,0,0,0,0,0,1
-0.43991649313097614,1.0345302279174904,-0.6540119291623984,1.6137012404433893,-3.054010391622917,-0.8541761503778148,1.5774538264373548,1.3782405953752133,1.3812774278843567,-0.639438641587503,-0.7901317093252118,-0.7960701435135249,-1.2051132934870794,-0.7531826509942192,0.2996678452960802,-0.6484752268159367,-0.3492916558123478,-0.176010571085054,0.5259273725834718,-0.6010234796064696,0,0,0,1,0,0,0,0,0,0,1
-0.43991649313097614,1.0345302279174904,1.5290240978948397,-0.5851984004382496,0.3274383095561751,-0.8541761503778148,-0.633932976826636,-0.725562723486431,1.3812774278843567,1.5638717070919412,-0.7901317093252118,-0.7960701435135249,0.8297975015331794,-0.34438058895335305,-0.5855604636472089,-0.22961120991206943,-0.3450908011365369,-0.176010571085054,0.5259273725834718,-0.6010234796064696,0,0,1,0,1,0,0,0,1,0,0
